System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
20:36:35:722, 38341900050287,   11.504,   12.000, 3700,  14.878, 156.301,  43.417,  13.473, 139.112,  38.642, 82,  0,   0.161,   2.544,   0.707,   0.206,   2.388,   0.663,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:35:832, 38342098433935,   11.615,   12.000, 3700,  15.047, 157.960,  43.878,  13.459, 140.595,  39.054, 81,  0,   0.162,   2.562,   0.712,   0.205,   2.411,   0.670,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:35:926, 38342268443769,   11.709,   12.000, 3700,  15.295, 159.404,  44.279,  13.779, 141.896,  39.416, 85,  0,   0.176,   2.578,   0.716,   0.204,   2.430,   0.675,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:36:037, 38342466943675,   11.819,   14.000, 3700,  16.582, 161.233,  44.787,  15.170, 143.569,  39.880, 91,  0,   0.164,   2.596,   0.721,   0.199,   2.452,   0.681,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:36:147, 38342665865043,   11.930,   16.000, 3700,  17.208, 163.135,  45.315,  15.687, 145.303,  40.362, 86,  0,   0.176,   2.616,   0.727,   0.197,   2.474,   0.687,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:36:257, 38342863328250,   12.039,   24.000, 3700,  21.316, 165.473,  45.965,  19.929, 147.489,  40.969, 95,  0,   0.298,   2.648,   0.736,   0.203,   2.496,   0.693,  51.000,  51.000,  71.000,   0.000,   0.000,  146,   0.000
20:36:36:368, 38343064221872,   12.151,   14.000, 3700,  16.656, 167.332,  46.481,  14.938, 149.156,  41.432, 92,  0,   0.172,   2.668,   0.741,   0.207,   2.519,   0.700,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:36:479, 38343262439679,   12.261,   16.000, 3700,  16.835, 169.186,  46.996,  15.315, 150.843,  41.901, 91,  0,   0.247,   2.695,   0.749,   0.218,   2.543,   0.706,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.607
20:36:36:590, 38343462778795,   12.372,   12.000, 3700,  15.280, 170.887,  47.469,  13.885, 152.388,  42.330, 90,  0,   0.159,   2.713,   0.754,   0.202,   2.566,   0.713,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:36:699, 38343659775098,   12.482,   13.000, 3700,  15.944, 172.632,  47.953,  14.394, 153.963,  42.768, 92,  0,   0.168,   2.731,   0.759,   0.199,   2.587,   0.719,  51.000,  51.000,  71.000,   0.000,   0.000,  150,   0.000
20:36:36:809, 38343856516216,   12.591,   12.000, 3700,  15.060, 174.278,  48.410,  13.634, 155.454,  43.182, 97,  0,   0.166,   2.749,   0.764,   0.207,   2.610,   0.725,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:36:920, 38344057014720,   12.703,   12.000, 3700,  15.063, 175.956,  48.877,  13.649, 156.974,  43.604, 91,  0,   0.167,   2.768,   0.769,   0.205,   2.633,   0.731,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:37:030, 38344255397746,   12.813,   12.000, 3800,  15.230, 177.634,  49.343,  13.672, 158.481,  44.022, 92,  0,   0.159,   2.785,   0.774,   0.202,   2.655,   0.738,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:37:140, 38344453325750,   12.923,   14.000, 3700,  16.365, 179.434,  49.843,  14.907, 160.120,  44.478, 86,  0,   0.162,   2.803,   0.779,   0.200,   2.677,   0.744,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:37:251, 38344651827810,   13.033,   24.000, 3700,  20.800, 181.727,  50.480,  19.112, 162.228,  45.063, 86,  0,   0.260,   2.832,   0.787,   0.202,   2.699,   0.750,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:37:361, 38344851414314,   13.144,   12.000, 3700,  15.095, 183.401,  50.945,  13.605, 163.736,  45.482, 92,  0,   0.163,   2.850,   0.792,   0.205,   2.722,   0.756,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:37:472, 38345050044574,   13.254,   18.000, 3700,  18.742, 185.469,  51.519,  17.085, 165.621,  46.006, 96,  0,   0.350,   2.888,   0.802,   0.222,   2.747,   0.763,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.547
20:36:37:581, 38345247139011,   13.364,   12.000, 3700,  15.493, 187.166,  51.990,  13.805, 167.133,  46.426, 97,  0,   0.174,   2.908,   0.808,   0.215,   2.770,   0.770,  51.000,  51.000,  71.000,   0.000,   0.000,  149,   0.000
20:36:37:691, 38345445261126,   13.474,   13.000, 3700,  15.915, 188.918,  52.477,  14.476, 168.726,  46.868, 95,  0,   0.165,   2.926,   0.813,   0.210,   2.793,   0.776,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:37:801, 38345643242431,   13.584,   12.000, 3700,  15.198, 190.589,  52.941,  13.730, 170.236,  47.288, 91,  0,   0.174,   2.945,   0.818,   0.204,   2.816,   0.782,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:37:896, 38345812880789,   13.678,   12.000, 3700,  14.989, 192.002,  53.334,  13.565, 171.515,  47.643, 92,  0,   0.158,   2.960,   0.822,   0.201,   2.835,   0.787,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:38:005, 38346009754839,   13.787,   12.000, 3700,  15.117, 193.655,  53.793,  13.693, 173.013,  48.059, 89,  0,   0.170,   2.978,   0.827,   0.200,   2.857,   0.794,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:38:115, 38346208406423,   13.898,   12.000, 3700,  15.157, 195.328,  54.258,  13.623, 174.516,  48.477, 92,  0,   0.158,   2.996,   0.832,   0.201,   2.879,   0.800,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:38:227, 38346409010116,   14.009,   25.000, 3700,  22.278, 197.811,  54.947,  20.770, 176.831,  49.120, 89,  0,   0.309,   3.030,   0.842,   0.203,   2.901,   0.806,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:38:338, 38346609201293,   14.120,   16.000, 3700,  17.537, 199.761,  55.489,  16.059, 178.617,  49.616, 89,  0,   0.179,   3.050,   0.847,   0.209,   2.925,   0.812,  51.000,  51.000,  71.000,   0.000,   0.000,  136,   0.000
20:36:38:449, 38346809688211,   14.232,   19.000, 3700,  17.140, 201.670,  56.019,  15.553, 180.349,  50.097, 88,  0,   0.259,   3.079,   0.855,   0.227,   2.950,   0.819,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.481
20:36:38:559, 38347007544918,   14.342,   13.000, 3700,  15.999, 203.429,  56.508,  14.299, 181.921,  50.534, 89,  0,   0.193,   3.100,   0.861,   0.206,   2.973,   0.826,  51.000,  51.000,  71.000,   0.000,   0.000,  160,   0.000
20:36:38:669, 38347205933566,   14.452,   13.000, 3800,  15.867, 205.178,  56.994,  14.402, 183.508,  50.974, 89,  0,   0.172,   3.119,   0.866,   0.205,   2.995,   0.832,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:38:780, 38347404473795,   14.562,   12.000, 3700,  15.192, 206.853,  57.459,  13.784, 185.028,  51.397, 93,  0,   0.163,   3.137,   0.871,   0.203,   3.018,   0.838,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:38:891, 38347604933775,   14.674,   12.000, 3700,  15.304, 208.558,  57.933,  13.739, 186.558,  51.822, 85,  0,   0.167,   3.156,   0.877,   0.203,   3.040,   0.845,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:39:001, 38347803435233,   14.784,   12.000, 3700,  15.170, 210.231,  58.397,  13.749, 188.075,  52.243, 93,  0,   0.156,   3.173,   0.881,   0.201,   3.062,   0.851,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:39:113, 38348003904758,   14.895,   12.000, 3700,  15.103, 211.913,  58.865,  13.691, 189.600,  52.667, 93,  0,   0.167,   3.192,   0.887,   0.198,   3.085,   0.857,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:39:208, 38348175500716,   14.991,   23.000, 3700,  21.718, 213.983,  59.440,  20.133, 191.519,  53.200, 91,  0,   0.179,   3.209,   0.891,   0.200,   3.104,   0.862,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:39:318, 38348373810959,   15.101,   15.000, 3700,  16.990, 215.855,  59.960,  15.481, 193.224,  53.673, 97,  0,   0.225,   3.233,   0.898,   0.219,   3.128,   0.869,  51.000,  51.000,  71.000,   0.000,   0.000,  144,   0.000
20:36:39:428, 38348570845965,   15.210,   22.000, 3700,  16.828, 217.697,  60.471,  15.382, 194.908,  54.141, 83,  0,   0.226,   3.258,   0.905,   0.243,   3.154,   0.876,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.729
20:36:39:538, 38348769354829,   15.321,   13.000, 3700,  14.474, 219.293,  60.915,  12.990, 196.341,  54.539, 97,  0,   0.182,   3.278,   0.911,   0.234,   3.180,   0.883,  51.000,  51.000,  71.000,   0.000,   0.000,  143,   0.000
20:36:39:647, 38348966233443,   15.430,   12.000, 3800,  15.177, 220.953,  61.376,  13.606, 197.829,  54.953, 82,  0,   0.181,   3.298,   0.916,   0.220,   3.204,   0.890,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:39:756, 38349161215342,   15.538,   13.000, 3700,  15.843, 222.669,  61.853,  14.466, 199.396,  55.388, 93,  0,   0.168,   3.316,   0.921,   0.206,   3.227,   0.896,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:39:865, 38349357313471,   15.647,   12.000, 3800,  14.996, 224.303,  62.306,  13.473, 200.864,  55.796, 89,  0,   0.161,   3.334,   0.926,   0.210,   3.249,   0.903,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:39:974, 38349554102762,   15.757,   12.000, 3700,  15.177, 225.962,  62.767,  13.625, 202.353,  56.209, 89,  0,   0.166,   3.352,   0.931,   0.211,   3.272,   0.909,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:40:083, 38349751013248,   15.866,   12.000, 3700,  15.179, 227.623,  63.229,  13.768, 203.860,  56.628, 91,  0,   0.166,   3.370,   0.936,   0.206,   3.295,   0.915,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:40:193, 38349948015481,   15.975,   21.000, 3700,  19.663, 229.775,  63.826,  18.256, 205.858,  57.183, 88,  0,   0.184,   3.390,   0.942,   0.207,   3.318,   0.922,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:40:302, 38350144089490,   16.084,   17.000, 3700,  17.530, 231.684,  64.357,  15.979, 207.598,  57.666, 92,  0,   0.233,   3.415,   0.949,   0.211,   3.341,   0.928,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:40:437, 38350388457530,   16.220,   26.000, 3700,  18.726, 234.227,  65.063,  17.058, 209.914,  58.309, 94,  0,   0.191,   3.441,   0.956,   0.218,   3.370,   0.936,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.330
20:36:40:523, 38350541590497,   16.305,   12.000, 3700,  15.604, 235.554,  65.432,  14.073, 211.111,  58.642, 85,  0,   0.213,   3.460,   0.961,   0.227,   3.390,   0.942,  51.000,  51.000,  71.000,   0.000,   0.000,   31,   4.265
20:36:40:633, 38350741233862,   16.416,   13.000, 3700,  15.340, 237.255,  65.904,  13.871, 212.650,  59.069, 92,  0,   0.182,   3.480,   0.967,   0.209,   3.413,   0.948,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:40:744, 38350939750806,   16.526,   15.000, 3700,  16.147, 239.036,  66.399,  14.653, 214.266,  59.518, 87,  0,   0.177,   3.499,   0.972,   0.206,   3.436,   0.954,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:40:854, 38351138240953,   16.637,   13.000, 3700,  15.826, 240.781,  66.884,  14.322, 215.845,  59.957, 93,  0,   0.162,   3.517,   0.977,   0.209,   3.459,   0.961,  51.000,  51.000,  71.000,   0.000,   0.000,  151,   0.000
20:36:40:964, 38351335973057,   16.746,   15.000, 3700,  17.157, 242.666,  67.407,  15.610, 217.560,  60.433, 90,  0,   0.169,   3.536,   0.982,   0.209,   3.482,   0.967,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:41:076, 38351538302092,   16.859,   12.000, 3700,  15.487, 244.407,  67.891,  13.892, 219.121,  60.867, 90,  0,   0.168,   3.554,   0.987,   0.216,   3.506,   0.974,  51.000,  51.000,  71.000,   0.000,   0.000,  146,   0.000
20:36:41:188, 38351738596597,   16.970,   18.000, 3700,  19.001, 246.521,  68.478,  17.383, 221.056,  61.404, 97,  0,   0.244,   3.582,   0.995,   0.218,   3.530,   0.981,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:41:298, 38351936977184,   17.080,   21.000, 3600,  20.604, 248.792,  69.109,  18.751, 223.122,  61.978, 97,  0,   0.236,   3.608,   1.002,   0.229,   3.555,   0.988,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:41:434, 38352182951192,   17.217,   24.000, 3800,  16.594, 251.059,  69.739,  15.033, 225.176,  62.549, 94,  0,   0.183,   3.633,   1.009,   0.235,   3.587,   0.996,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.336
20:36:41:517, 38352332123576,   17.300,   14.000, 3700,  16.302, 252.410,  70.114,  14.722, 226.397,  62.888, 93,  0,   0.217,   3.651,   1.014,   0.224,   3.606,   1.002,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.584
20:36:41:629, 38352532123903,   17.411,   15.000, 3700,  16.528, 254.247,  70.624,  14.951, 228.058,  63.349, 97,  0,   0.238,   3.677,   1.021,   0.229,   3.631,   1.009,  51.000,  51.000,  71.000,   0.000,   0.000,  140,   0.000
20:36:41:725, 38352705760433,   17.507,   14.000, 3700,  16.094, 255.799,  71.055,  14.647, 229.471,  63.742, 94,  0,   0.182,   3.695,   1.026,   0.227,   3.653,   1.015,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:41:834, 38352902741328,   17.617,   12.000, 3700,  15.394, 257.484,  71.523,  13.744, 230.975,  64.160, 98,  0,   0.165,   3.713,   1.031,   0.221,   3.677,   1.022,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:41:944, 38353099582442,   17.726,   11.000, 3700,  15.037, 259.128,  71.980,  13.548, 232.456,  64.571, 90,  0,   0.152,   3.729,   1.036,   0.227,   3.702,   1.028,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:42:053, 38353296480071,   17.836,   12.000, 3700,  15.437, 260.817,  72.449,  13.823, 233.968,  64.991, 93,  0,   0.165,   3.747,   1.041,   0.219,   3.726,   1.035,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:42:164, 38353495923373,   17.946,   13.000, 3700,  16.013, 262.591,  72.942,  14.593, 235.585,  65.440, 91,  0,   0.155,   3.765,   1.046,   0.219,   3.751,   1.042,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:42:272, 38353690973538,   18.055,   28.000, 3700,  24.160, 265.209,  73.669,  22.471, 238.020,  66.117, 97,  0,   0.310,   3.798,   1.055,   0.219,   3.774,   1.048,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:42:381, 38353886105475,   18.163,   19.000, 3700,  17.994, 267.160,  74.211,  16.488, 239.808,  66.613, 85,  0,   0.171,   3.817,   1.060,   0.221,   3.798,   1.055,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:42:489, 38354081138072,   18.272,   20.000, 3700,  19.697, 269.294,  74.804,  17.740, 241.730,  67.147, 90,  0,   0.267,   3.846,   1.068,   0.250,   3.825,   1.063,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.303
20:36:42:599, 38354279555762,   18.382,   12.000, 3700,  15.795, 271.035,  75.288,  14.078, 243.282,  67.578, 96,  0,   0.170,   3.864,   1.073,   0.226,   3.850,   1.070,  51.000,  51.000,  71.000,   0.000,   0.000,  161,   0.000
20:36:42:710, 38354478131929,   18.492,   12.000, 3600,  14.962, 272.686,  75.746,  13.266, 244.745,  67.985, 97,  0,   0.164,   3.882,   1.078,   0.231,   3.876,   1.077,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:42:819, 38354674858086,   18.601,   15.000, 3700,  17.136, 274.559,  76.266,  15.582, 246.448,  68.458, 94,  0,   0.224,   3.907,   1.085,   0.231,   3.901,   1.084,  51.000,  51.000,  71.000,   0.000,   0.000,  134,   0.000
20:36:42:929, 38354873161614,   18.712,   12.000, 3600,  14.941, 276.205,  76.724,  13.400, 247.924,  68.868, 98,  0,   0.153,   3.924,   1.090,   0.226,   3.926,   1.091,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:43:039, 38355071888231,   18.822,   12.000, 3700,  15.283, 277.892,  77.192,  13.684, 249.435,  69.288, 90,  0,   0.158,   3.941,   1.095,   0.227,   3.951,   1.097,  51.000,  51.000,  71.000,   0.000,   0.000,  161,   0.000
20:36:43:151, 38355272138637,   18.933,   12.000, 3700,  15.436, 279.609,  77.669,  13.929, 250.985,  69.718, 88,  0,   0.160,   3.959,   1.100,   0.223,   3.976,   1.104,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:43:262, 38355472759638,   19.045,   16.000, 3700,  15.676, 281.357,  78.155,  14.026, 252.548,  70.152, 91,  0,   0.193,   3.981,   1.106,   0.221,   4.000,   1.111,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:43:373, 38355672223894,   19.155,   21.000, 3700,  20.948, 283.678,  78.799,  19.440, 254.702,  70.751, 93,  0,   0.296,   4.013,   1.115,   0.235,   4.026,   1.118,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:43:483, 38355870797567,   19.266,   17.000, 3700,  17.121, 285.567,  79.324,  15.424, 256.404,  71.223, 87,  0,   0.222,   4.038,   1.122,   0.247,   4.054,   1.126,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.553
20:36:43:594, 38356069649733,   19.376,   12.000, 3700,  15.597, 287.290,  79.803,  14.140, 257.966,  71.657, 94,  0,   0.176,   4.057,   1.127,   0.219,   4.078,   1.133,  51.000,  51.000,  71.000,   0.000,   0.000,  170,   0.000
20:36:43:705, 38356269671170,   19.487,   12.000, 3800,  15.917, 289.059,  80.294,  14.343, 259.560,  72.100, 89,  0,   0.199,   4.079,   1.133,   0.217,   4.102,   1.139,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:43:815, 38356468073539,   19.598,   15.000, 3800,  16.525, 290.880,  80.800,  15.033, 261.217,  72.560, 93,  0,   0.197,   4.101,   1.139,   0.220,   4.126,   1.146,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:43:925, 38356666483971,   19.708,   12.000, 3700,  15.514, 292.590,  81.275,  13.822, 262.740,  72.983, 97,  0,   0.194,   4.123,   1.145,   0.227,   4.151,   1.153,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:44:035, 38356863315616,   19.817,   12.000, 3700,  15.567, 294.292,  81.748,  13.849, 264.255,  73.404, 95,  0,   0.160,   4.140,   1.150,   0.232,   4.177,   1.160,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:44:144, 38357060379789,   19.927,   12.000, 3700,  15.371, 295.975,  82.215,  13.738, 265.759,  73.822, 92,  0,   0.159,   4.157,   1.155,   0.226,   4.201,   1.167,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:44:253, 38357257227369,   20.036,   14.000, 3700,  16.170, 297.743,  82.707,  14.707, 267.367,  74.269, 89,  0,   0.177,   4.177,   1.160,   0.222,   4.226,   1.174,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:44:363, 38357453665009,   20.145,   23.000, 3700,  21.814, 300.124,  83.368,  20.182, 269.570,  74.880, 90,  0,   0.297,   4.209,   1.169,   0.225,   4.250,   1.181,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:44:472, 38357649972063,   20.254,   26.000, 3700,  19.520, 302.253,  83.959,  17.818, 271.513,  75.420, 87,  0,   0.247,   4.236,   1.177,   0.246,   4.277,   1.188,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.659
20:36:44:581, 38357846299816,   20.363,   12.000, 3700,  15.429, 303.936,  84.427,  13.814, 273.019,  75.839, 89,  0,   0.155,   4.253,   1.181,   0.225,   4.302,   1.195,  51.000,  51.000,  71.000,   0.000,   0.000,  140,   0.000
20:36:44:690, 38358043300238,   20.473,   12.000, 3700,  16.015, 305.688,  84.913,  14.382, 274.594,  76.276, 94,  0,   0.172,   4.272,   1.187,   0.221,   4.326,   1.202,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:44:800, 38358240033606,   20.582,   14.000, 3700,  16.412, 307.482,  85.412,  14.931, 276.225,  76.729, 90,  0,   0.181,   4.292,   1.192,   0.220,   4.350,   1.208,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:44:909, 38358436775237,   20.691,   12.000, 3700,  15.633, 309.191,  85.886,  14.097, 277.766,  77.157, 90,  0,   0.174,   4.311,   1.197,   0.226,   4.374,   1.215,  51.000,  51.000,  71.000,   0.000,   0.000,  148,   0.000
20:36:45:017, 38358631623565,   20.800,   12.000, 3700,  15.270, 310.844,  86.346,  13.625, 279.241,  77.567, 90,  0,   0.162,   4.328,   1.202,   0.235,   4.400,   1.222,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:45:127, 38358830271091,   20.910,   12.000, 3800,  15.366, 312.540,  86.817,  13.867, 280.771,  77.992, 88,  0,   0.163,   4.346,   1.207,   0.228,   4.425,   1.229,  51.000,  51.000,  71.000,   0.000,   0.000,  166,   0.000
20:36:45:236, 38359025244332,   21.018,   12.000, 3700,  15.486, 314.217,  87.283,  13.969, 282.284,  78.412, 93,  0,   0.157,   4.363,   1.212,   0.225,   4.449,   1.236,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:45:345, 38359221878319,   21.128,   25.000, 3700,  22.932, 316.722,  87.978,  21.281, 284.609,  79.058, 90,  0,   0.352,   4.402,   1.223,   0.226,   4.474,   1.243,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:45:454, 38359418692666,   21.237,   20.000, 3700,  18.195, 318.712,  88.531,  16.097, 286.369,  79.547, 94,  0,   0.232,   4.427,   1.230,   0.258,   4.502,   1.251,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.640
20:36:45:563, 38359613803905,   21.345,   13.000, 3800,  15.597, 320.402,  89.001,  14.093, 287.897,  79.971, 90,  0,   0.178,   4.446,   1.235,   0.237,   4.528,   1.258,  51.000,  51.000,  71.000,   0.000,   0.000,  161,   0.000
20:36:45:672, 38359810076724,   21.454,   15.000, 3700,  16.424, 322.193,  89.498,  14.838, 289.515,  80.421, 95,  0,   0.235,   4.472,   1.242,   0.228,   4.553,   1.265,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:45:781, 38360006581455,   21.563,   13.000, 3600,  15.110, 323.843,  89.956,  13.539, 290.993,  80.831, 97,  0,   0.165,   4.490,   1.247,   0.240,   4.579,   1.272,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
20:36:45:890, 38360203370073,   21.673,   15.000, 3700,  16.650, 325.663,  90.462,  15.033, 292.637,  81.288, 84,  0,   0.198,   4.512,   1.253,   0.238,   4.605,   1.279,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:46:000, 38360400095321,   21.782,   12.000, 3700,  15.627, 327.371,  90.936,  14.069, 294.174,  81.715, 93,  0,   0.180,   4.531,   1.259,   0.237,   4.631,   1.286,  51.000,  51.000,  71.000,   0.000,   0.000,  146,   0.000
20:36:46:109, 38360596887247,   21.891,   12.000, 3700,  15.714, 329.089,  91.414,  14.225, 295.729,  82.147, 95,  0,   0.157,   4.549,   1.263,   0.228,   4.656,   1.293,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:46:218, 38360793687580,   22.001,   11.000, 3700,  15.380, 330.770,  91.881,  13.708, 297.228,  82.563, 90,  0,   0.155,   4.565,   1.268,   0.231,   4.681,   1.300,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:46:327, 38360988624044,   22.109,   22.000, 3800,  21.825, 333.134,  92.537,  20.105, 299.405,  83.168, 94,  0,   0.302,   4.598,   1.277,   0.229,   4.706,   1.307,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:46:436, 38361185322271,   22.218,   26.000, 3700,  21.377, 335.470,  93.186,  19.743, 301.563,  83.767, 92,  0,   0.243,   4.625,   1.285,   0.247,   4.733,   1.315,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.314
20:36:46:545, 38361381934776,   22.328,   16.000, 3700,  17.879, 337.423,  93.729,  16.307, 303.344,  84.262, 90,  0,   0.203,   4.647,   1.291,   0.249,   4.760,   1.322,  51.000,  51.000,  71.000,   0.000,   0.000,  247,  30.536
20:36:46:654, 38361578736950,   22.437,   12.000, 3700,  15.510, 339.119,  94.200,  13.888, 304.862,  84.684, 95,  0,   0.157,   4.664,   1.296,   0.232,   4.786,   1.329,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:46:764, 38361775500034,   22.546,   12.000, 3700,  15.334, 340.795,  94.665,  13.618, 306.351,  85.098, 90,  0,   0.169,   4.683,   1.301,   0.244,   4.812,   1.337,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:46:873, 38361973386827,   22.656,   14.000, 3700,  16.075, 342.562,  95.156,  14.497, 307.945,  85.540, 97,  0,   0.179,   4.702,   1.306,   0.237,   4.838,   1.344,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:46:982, 38362168179952,   22.764,   12.000, 3800,  15.459, 344.235,  95.621,  13.901, 309.449,  85.958, 95,  0,   0.168,   4.720,   1.311,   0.230,   4.863,   1.351,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:47:091, 38362364879019,   22.874,   12.000, 3700,  15.700, 345.951,  96.097,  14.059, 310.986,  86.385, 90,  0,   0.159,   4.738,   1.316,   0.230,   4.888,   1.358,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
20:36:47:200, 38362561629061,   22.983,   11.000, 3600,  15.264, 347.619,  96.561,  13.754, 312.489,  86.802, 99,  0,   0.151,   4.754,   1.321,   0.236,   4.914,   1.365,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
