System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:01:20:514, 334269080600217,   11.479,   13.000, 3200,  12.093, 202.055,  56.126,  10.809, 181.169,  50.325, 97,  0,   0.175,   7.926,   2.202,   0.006,   0.293,   0.081,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
01:01:20:624, 334269279105495,   11.589,   17.000, 3700,  16.665, 203.893,  56.637,  15.318, 182.858,  50.794, 95,  0,   0.218,   7.950,   2.208,   0.024,   0.295,   0.082,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.518
01:01:20:733, 334269475817696,   11.699,   13.000, 3700,  14.172, 205.442,  57.067,  12.692, 184.245,  51.179, 98,  0,   0.176,   7.969,   2.214,   0.008,   0.296,   0.082,  51.000,  51.000,  71.000,   0.000,   0.000,   20,   0.000
01:01:20:844, 334269674432718,   11.809,   13.000, 3700,  11.423, 206.702,  57.417,  10.206, 185.372,  51.492, 91,  0,   0.164,   7.988,   2.219,   0.007,   0.297,   0.083,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:20:953, 334269871241903,   11.918,   13.000, 3500,  14.038, 208.237,  57.844,  12.669, 186.757,  51.877, 97,  0,   0.175,   8.007,   2.224,   0.006,   0.298,   0.083,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:21:062, 334270066982886,   12.027,   13.000, 3600,  13.953, 209.755,  58.265,  12.767, 188.145,  52.263, 97,  0,   0.175,   8.026,   2.229,   0.007,   0.298,   0.083,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:21:169, 334270260701084,   12.135,   13.000, 3700,  14.085, 211.270,  58.686,  12.775, 189.520,  52.644, 98,  0,   0.164,   8.043,   2.234,   0.006,   0.299,   0.083,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:21:279, 334270457567438,   12.244,   14.000, 3700,  14.198, 212.823,  59.118,  12.868, 190.927,  53.035, 92,  0,   0.256,   8.071,   2.242,   0.028,   0.302,   0.084,  51.000,  51.000,  71.000,   0.000,   0.000,    7,  86.951
01:01:21:388, 334270654267976,   12.353,   19.000, 3600,  16.122, 214.585,  59.607,  14.697, 192.533,  53.482, 98,  0,   0.208,   8.094,   2.248,   0.026,   0.305,   0.085,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.550
01:01:21:496, 334270849121108,   12.462,   14.000, 3700,  15.130, 216.223,  60.062,  13.671, 194.013,  53.893, 94,  0,   0.239,   8.120,   2.256,   0.010,   0.306,   0.085,  51.000,  51.000,  71.000,   0.000,   0.000,   19,   0.000
01:01:21:607, 334271047849121,   12.572,   14.000, 3700,  13.788, 217.745,  60.485,  12.509, 195.394,  54.276, 98,  0,   0.196,   8.142,   2.262,   0.006,   0.307,   0.085,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:21:716, 334271244596386,   12.681,   17.000, 3700,  15.684, 219.459,  60.961,  14.326, 196.960,  54.711, 94,  0,   0.211,   8.165,   2.268,   0.006,   0.307,   0.085,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:21:825, 334271441157241,   12.791,   13.000, 3700,  13.215, 220.903,  61.362,  11.910, 198.261,  55.072, 92,  0,   0.227,   8.189,   2.275,   0.029,   0.310,   0.086,  51.000,  51.000,  71.000,   0.000,   0.000,    7,  75.527
01:01:21:935, 334271638083162,   12.900,   16.000, 3500,  16.375, 222.694,  61.859,  15.133, 199.916,  55.532, 97,  0,   0.165,   8.207,   2.280,   0.007,   0.311,   0.086,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:22:044, 334271834926727,   13.009,   13.000, 3600,  14.420, 224.271,  62.297,  13.029, 201.341,  55.928, 97,  0,   0.172,   8.226,   2.285,   0.006,   0.312,   0.087,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:22:153, 334272031359403,   13.118,   12.000, 3600,  13.986, 225.797,  62.721,  12.583, 202.714,  56.310, 97,  0,   0.162,   8.244,   2.290,   0.006,   0.313,   0.087,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:22:263, 334272229264322,   13.228,   13.000, 3500,  14.043, 227.341,  63.150,  12.754, 204.117,  56.699, 97,  0,   0.167,   8.262,   2.295,   0.011,   0.314,   0.087,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:22:371, 334272424243662,   13.337,   22.000, 3600,  16.740, 229.154,  63.654,  15.421, 205.787,  57.163, 98,  0,   0.264,   8.291,   2.303,   0.045,   0.319,   0.089,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.944
01:01:22:481, 334272620782991,   13.446,   12.000, 3700,  14.298, 230.716,  64.088,  12.974, 207.204,  57.557, 97,  0,   0.195,   8.312,   2.309,   0.017,   0.320,   0.089,  51.000,  51.000,  71.000,   0.000,   0.000,  324,  30.988
01:01:22:604, 334272843167866,   13.569,   12.000, 3600,  14.185, 232.468,  64.575,  12.842, 208.790,  57.997, 97,  0,   0.171,   8.333,   2.315,   0.007,   0.321,   0.089,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:22:713, 334273039082736,   13.678,   13.000, 3700,  14.569, 234.054,  65.015,  13.398, 210.249,  58.402, 97,  0,   0.164,   8.351,   2.320,   0.003,   0.322,   0.089,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:22:822, 334273235648668,   13.788,   14.000, 3600,  14.974, 235.689,  65.469,  13.616, 211.735,  58.815, 97,  0,   0.185,   8.371,   2.325,   0.007,   0.323,   0.090,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:22:918, 334273407216862,   13.883,   12.000, 3600,  14.348, 237.057,  65.849,  13.050, 212.979,  59.161, 97,  0,   0.191,   8.389,   2.330,   0.028,   0.325,   0.090,  51.000,  51.000,  71.000,   0.000,   0.000,    6,  15.462
01:01:23:028, 334273605591091,   13.993,   12.000, 3700,  13.721, 238.569,  66.269,  12.474, 214.354,  59.543, 97,  0,   0.151,   8.406,   2.335,   0.008,   0.326,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:23:137, 334273802391272,   14.102,   13.000, 3600,  14.670, 240.173,  66.715,  13.315, 215.810,  59.947, 97,  0,   0.172,   8.425,   2.340,   0.007,   0.327,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:23:246, 334273998179230,   14.211,   13.000, 3500,  13.580, 241.650,  67.125,  12.455, 217.164,  60.323, 97,  0,   0.172,   8.444,   2.345,   0.010,   0.328,   0.091,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:23:359, 334274203745941,   14.325,   25.000, 3800,  15.498, 243.420,  67.617,  14.070, 218.771,  60.770, 88,  0,   0.203,   8.467,   2.352,   0.018,   0.330,   0.092,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.302
01:01:23:480, 334274419196841,   14.445,   13.000, 3700,  14.785, 245.189,  68.108,  13.278, 220.361,  61.211, 98,  0,   0.205,   8.491,   2.359,   0.039,   0.334,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,   35,   4.726
01:01:23:588, 334274614561933,   14.554,   12.000, 3600,  14.495, 246.763,  68.545,  13.186, 221.792,  61.609, 98,  0,   0.157,   8.509,   2.363,   0.008,   0.335,   0.093,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:23:697, 334274809729976,   14.662,   15.000, 3700,  13.724, 248.251,  68.959,  12.516, 223.149,  61.986, 91,  0,   0.253,   8.536,   2.371,   0.017,   0.337,   0.094,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.343
01:01:23:806, 334275007421260,   14.772,   10.000, 1000,   7.199, 249.041,  69.178,   5.196, 223.720,  62.144, 77,  0,   0.587,   8.601,   2.389,   0.076,   0.346,   0.096,  51.000,  51.000,  71.000,   0.000,   0.000,   35,   3.995
01:01:23:915, 334275203197997,   14.881,    4.000, 3700,   2.987, 249.366,  69.268,   1.722, 223.907,  62.196, 81,  0,   0.272,   8.630,   2.397,   0.010,   0.347,   0.096,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
01:01:24:023, 334275397407063,   14.988,    7.000, 1000,   6.332, 250.049,  69.458,   4.632, 224.407,  62.335, 75,  0,   0.376,   8.671,   2.408,   0.025,   0.349,   0.097,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.694
01:01:24:132, 334275594151052,   15.098,    6.000, 3800,   5.493, 250.650,  69.625,   4.272, 224.874,  62.465, 77,  0,   0.305,   8.704,   2.418,   0.006,   0.350,   0.097,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
01:01:24:242, 334275790787882,   15.207,    3.000,  900,   2.261, 250.897,  69.694,   0.917, 224.974,  62.493, 74,  0,   0.307,   8.737,   2.427,   0.002,   0.350,   0.097,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:24:395, 334276066803782,   15.360,   16.000, 3400,   2.712, 251.313,  69.809,   1.395, 225.188,  62.552, 78,  0,   0.309,   8.785,   2.440,   0.024,   0.354,   0.098,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.491
01:01:24:458, 334276181038968,   15.424,    2.000, 3100,   3.650, 251.544,  69.873,   2.302, 225.334,  62.593, 74,  0,   0.315,   8.805,   2.446,   0.029,   0.356,   0.099,  51.000,  51.000,  71.000,   0.000,   0.000,   33,   2.159
01:01:24:568, 334276378574586,   15.534,    9.000, 3700,   3.764, 251.957,  69.988,   2.445, 225.602,  62.667, 77,  0,   0.387,   8.847,   2.458,   0.029,   0.359,   0.100,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   1.287
01:01:24:678, 334276575185659,   15.643,   12.000, 3700,   5.317, 252.538,  70.149,   3.878, 226.026,  62.785, 78,  0,   0.376,   8.888,   2.469,   0.007,   0.359,   0.100,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:24:786, 334276770664412,   15.751,    6.000, 1900,   7.022, 253.301,  70.361,   5.009, 226.570,  62.936, 74,  0,   0.471,   8.940,   2.483,   0.031,   0.363,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.701
01:01:24:896, 334276968696896,   15.861,    4.000,  900,   1.746, 253.493,  70.415,   0.402, 226.614,  62.948, 73,  0,   0.302,   8.973,   2.492,   0.009,   0.364,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
01:01:25:005, 334277164895521,   15.970,    3.000,  900,   1.844, 253.694,  70.470,   0.593, 226.679,  62.966, 73,  0,   0.272,   9.003,   2.501,   0.010,   0.365,   0.101,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:25:114, 334277361881486,   16.080,    6.000,  900,   1.709, 253.881,  70.522,   0.404, 226.723,  62.979, 73,  0,   0.316,   9.037,   2.510,   0.028,   0.368,   0.102,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.717
01:01:25:223, 334277558555135,   16.189,    5.000,  900,   1.681, 254.065,  70.573,   0.403, 226.767,  62.991, 72,  0,   0.306,   9.070,   2.520,   0.011,   0.369,   0.103,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
01:01:25:332, 334277754618000,   16.298,    4.000,  900,   2.427, 254.329,  70.647,   1.135, 226.890,  63.025, 73,  0,   0.291,   9.102,   2.528,   0.011,   0.370,   0.103,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:25:443, 334277952761900,   16.408,    6.000, 2000,   4.583, 254.833,  70.787,   3.151, 227.237,  63.121, 73,  0,   0.362,   9.142,   2.539,   0.030,   0.374,   0.104,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.800
01:01:25:552, 334278149490963,   16.517,    5.000,  900,   1.681, 255.017,  70.838,   0.458, 227.287,  63.135, 72,  0,   0.290,   9.174,   2.548,   0.009,   0.375,   0.104,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
01:01:25:661, 334278345861351,   16.627,   10.000, 3700,   2.511, 255.291,  70.914,   1.171, 227.415,  63.171, 74,  0,   0.341,   9.211,   2.559,   0.029,   0.378,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.696
01:01:25:771, 334278543596691,   16.736,    5.000, 1300,   3.236, 255.647,  71.013,   1.862, 227.620,  63.228, 72,  0,   0.375,   9.252,   2.570,   0.009,   0.379,   0.105,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
01:01:25:880, 334278741160010,   16.846,    5.000,  900,   1.608, 255.823,  71.062,   0.333, 227.656,  63.238, 72,  0,   0.298,   9.285,   2.579,   0.008,   0.380,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:25:991, 334278938931026,   16.956,    9.000, 3300,   2.745, 256.125,  71.146,   1.379, 227.808,  63.280, 75,  0,   0.253,   9.313,   2.587,   0.009,   0.381,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:26:100, 334279136670189,   17.066,    4.000,  900,   3.139, 256.470,  71.242,   1.722, 227.997,  63.332, 72,  0,   0.284,   9.344,   2.595,   0.010,   0.382,   0.106,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:26:209, 334279333297334,   17.175,    5.000,  900,   1.849, 256.672,  71.298,   0.368, 228.037,  63.344, 71,  0,   0.311,   9.378,   2.605,   0.022,   0.384,   0.107,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.737
01:01:26:319, 334279530007922,   17.284,    6.000,  900,   1.713, 256.859,  71.350,   0.428, 228.084,  63.357, 71,  0,   0.300,   9.411,   2.614,   0.005,   0.385,   0.107,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
01:01:26:430, 334279729111571,   17.395,    6.000, 2500,   5.675, 257.486,  71.524,   4.260, 228.555,  63.488, 72,  0,   0.373,   9.452,   2.626,   0.038,   0.389,   0.108,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.725
01:01:26:540, 334279928073900,   17.506,    5.000,  900,   1.774, 257.682,  71.578,   0.471, 228.607,  63.502, 71,  0,   0.297,   9.485,   2.635,   0.008,   0.390,   0.108,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
01:01:26:650, 334280126555517,   17.616,    4.000,  800,   1.564, 257.855,  71.626,   0.302, 228.640,  63.511, 71,  0,   0.293,   9.517,   2.644,   0.006,   0.391,   0.108,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:26:759, 334280321520602,   17.724,    6.000, 2500,   3.473, 258.231,  71.731,   1.996, 228.857,  63.571, 72,  0,   0.443,   9.565,   2.657,   0.033,   0.394,   0.109,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.684
01:01:26:868, 334280517906845,   17.833,   13.000,  900,   2.272, 258.479,  71.800,   0.996, 228.965,  63.601, 71,  0,   0.359,   9.604,   2.668,   0.006,   0.395,   0.110,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
01:01:26:977, 334280714434336,   17.942,   16.000, 2100,   4.309, 258.950,  71.930,   2.574, 229.246,  63.680, 73,  0,   0.684,   9.679,   2.689,   0.141,   0.410,   0.114,  51.000,  51.000,  71.000,   0.000,   0.000,   16,   2.684
01:01:27:088, 334280914081576,   18.053,   10.000, 2500,   7.685, 259.802,  72.167,   5.717, 229.880,  63.856, 73,  0,   0.757,   9.763,   2.712,   0.326,   0.446,   0.124,  51.000,  51.000,  71.000,   0.000,   0.000,   75,  14.370
01:01:27:196, 334281109512018,   18.162,   11.000, 1000,   4.010, 260.237,  72.288,   1.901, 230.087,  63.913, 72,  0,   0.695,   9.838,   2.733,   0.292,   0.478,   0.133,  51.000,  51.000,  71.000,   0.000,   0.000,   68,  12.473
01:01:27:305, 334281305721671,   18.271,   12.000, 1400,   3.178, 260.584,  72.384,   1.333, 230.232,  63.953, 72,  0,   0.639,   9.908,   2.752,   0.300,   0.511,   0.142,  51.000,  51.000,  71.000,   0.000,   0.000,   69,  12.817
01:01:27:415, 334281502897030,   18.380,   13.000, 3700,   5.306, 261.165,  72.546,   3.375, 230.602,  64.056, 74,  0,   0.675,   9.982,   2.773,   0.326,   0.546,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,   77,  14.938
01:01:27:522, 334281696528551,   18.488,    4.000,  800,   3.016, 261.489,  72.636,   1.407, 230.753,  64.098, 71,  0,   0.365,  10.021,   2.784,   0.009,   0.547,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,   32,   0.000
01:01:27:633, 334281895681788,   18.599,    5.000, 3700,   2.583, 261.775,  72.715,   1.309, 230.898,  64.138, 76,  0,   0.291,  10.053,   2.793,   0.009,   0.548,   0.152,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:27:744, 334282094666522,   18.709,    3.000, 2100,   3.221, 262.131,  72.814,   1.692, 231.085,  64.190, 72,  0,   0.320,  10.089,   2.802,   0.009,   0.549,   0.153,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:27:854, 334282293070200,   18.819,    6.000,  800,   1.703, 262.319,  72.866,   0.400, 231.129,  64.203, 71,  0,   0.310,  10.123,   2.812,   0.028,   0.552,   0.153,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.563
01:01:27:963, 334282489248109,   18.928,    5.000,  800,   1.745, 262.509,  72.919,   0.394, 231.172,  64.214, 71,  0,   0.305,  10.156,   2.821,   0.011,   0.554,   0.154,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.000
01:01:28:072, 334282685155804,   19.037,   11.000, 3700,   8.336, 263.416,  73.171,   6.985, 231.932,  64.426, 78,  0,   0.289,  10.188,   2.830,   0.007,   0.554,   0.154,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:28:181, 334282881689949,   19.146,    3.000,  800,   2.095, 263.645,  73.235,   0.721, 232.011,  64.447, 71,  0,   0.297,  10.220,   2.839,   0.007,   0.555,   0.154,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:28:291, 334283080586315,   19.257,   11.000,  800,   2.111, 263.878,  73.300,   0.609, 232.078,  64.466, 71,  0,   0.334,  10.257,   2.849,   0.004,   0.555,   0.154,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:28:401, 334283277406940,   19.366,   22.000, 3700,   3.601, 264.272,  73.409,   2.145, 232.313,  64.531, 75,  0,   0.391,  10.300,   2.861,   0.066,   0.563,   0.156,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.384
01:01:28:509, 334283472426332,   19.475,    6.000,  800,   4.069, 264.713,  73.531,   2.647, 232.599,  64.611, 71,  0,   0.417,  10.345,   2.874,   0.020,   0.565,   0.157,  51.000,  51.000,  71.000,   0.000,   0.000,   37,   2.745
01:01:28:619, 334283669703799,   19.584,   13.000,  800,   2.104, 264.944,  73.595,   0.785, 232.685,  64.635, 70,  0,   0.337,  10.382,   2.884,   0.013,   0.566,   0.157,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
01:01:28:727, 334283864334237,   19.692,   13.000,  800,   1.990, 265.159,  73.655,   0.699, 232.761,  64.656, 70,  0,   0.326,  10.417,   2.894,   0.005,   0.567,   0.157,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:28:835, 334284058766360,   19.800,    9.000, 1300,   2.260, 265.403,  73.723,   0.855, 232.853,  64.681, 70,  0,   0.354,  10.455,   2.904,   0.007,   0.568,   0.158,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:01:28:944, 334284254880191,   19.909,   25.000, 3700,  12.686, 266.785,  74.107,  10.746, 234.024,  65.007, 81,  0,   0.635,  10.524,   2.923,   0.023,   0.570,   0.158,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.482
01:01:29:049, 334284443871730,   20.014,   36.000, 3700,  26.672, 269.586,  74.885,  24.415, 236.588,  65.719, 92,  0,   0.809,  10.609,   2.947,   0.009,   0.571,   0.159,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
01:01:29:165, 334284651991879,   20.130,   26.000, 3700,  22.447, 272.181,  75.606,  20.418, 238.948,  66.375, 88,  0,   0.698,  10.690,   2.969,   0.008,   0.572,   0.159,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:01:29:272, 334284846013170,   20.238,   16.000, 3700,  17.523, 274.070,  76.130,  15.324, 240.600,  66.833, 83,  0,   0.588,  10.753,   2.987,   0.014,   0.573,   0.159,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.087
01:01:29:381, 334285041587518,   20.346,   18.000, 3700,  17.675, 275.990,  76.664,  15.536, 242.288,  67.302, 82,  0,   0.563,  10.815,   3.004,   0.034,   0.577,   0.160,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.676
01:01:29:489, 334285236361056,   20.455,   10.000, 1300,   7.274, 276.777,  76.883,   5.262, 242.858,  67.460, 75,  0,   0.503,  10.869,   3.019,   0.027,   0.580,   0.161,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.721
01:01:29:600, 334285435538372,   20.565,    8.000,  800,   2.499, 277.054,  76.959,   0.919, 242.959,  67.489, 73,  0,   0.383,  10.911,   3.031,   0.029,   0.583,   0.162,  51.000,  51.000,  71.000,   0.000,   0.000,   13,  51.543
01:01:29:707, 334285627802094,   20.672,   25.000, 3700,   6.449, 277.743,  77.151,   4.944, 243.487,  67.635, 80,  0,   0.538,  10.969,   3.047,   0.082,   0.592,   0.164,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   1.858
01:01:29:819, 334285829578913,   20.784,   15.000, 3700,  11.989, 279.087,  77.524,   9.563, 244.559,  67.933, 73,  0,   0.868,  11.066,   3.074,   0.369,   0.633,   0.176,  51.000,  51.000,  71.000,   0.000,   0.000,  102,  18.053
01:01:29:884, 334285946415732,   20.849,    9.000, 3400,   8.577, 279.643,  77.679,   6.593, 244.987,  68.052, 74,  0,   0.698,  11.112,   3.087,   0.197,   0.646,   0.179,  51.000,  51.000,  71.000,   0.000,   0.000,   51,   7.206

Total Elapsed Time (sec) = 20.849050
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 279.643311
Cumulative Processor Energy_0 (mWh) = 77.678697
Average Processor Power_0 (Watt) = 13.412761

Cumulative IA Energy_0 (Joules) = 244.987305
Cumulative IA Energy_0 (mWh) = 68.052029
Average IA Power_0 (Watt) = 11.750526

Cumulative DRAM Energy_0 (Joules) = 11.111511
Cumulative DRAM Energy_0 (mWh) = 3.086531
Average DRAM Power_0 (Watt) = 0.532950

Cumulative GT Energy_0 (Joules) = 0.645996
Cumulative GT Energy_0 (mWh) = 0.179443
Average GT Power_0 (Watt) = 0.030984
