System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:04:20:241, 10789236667074,   11.486,    5.000,  800,   2.751, 126.856,  35.238,   1.397, 111.075,  30.854, 61,  0,   0.330,   3.635,   1.010,   0.003,   0.423,   0.117,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
16:04:20:350, 10789432144574,   11.595,   10.000, 3400,   2.745, 127.154,  35.321,   1.467, 111.234,  30.898, 61,  0,   0.351,   3.673,   1.020,   0.010,   0.424,   0.118,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:20:458, 10789628105255,   11.704,    8.000, 3700,   2.648, 127.442,  35.401,   1.400, 111.386,  30.941, 63,  0,   0.327,   3.709,   1.030,   0.009,   0.425,   0.118,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
16:04:20:583, 10789852212589,   11.828,    7.000, 3700,   7.374, 128.360,  35.656,   5.974, 112.130,  31.147, 63,  0,   0.388,   3.757,   1.044,   0.025,   0.428,   0.119,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.396
16:04:20:677, 10790021529135,   11.922,    9.000, 1200,   2.458, 128.592,  35.720,   1.161, 112.239,  31.178, 61,  0,   0.331,   3.788,   1.052,   0.006,   0.428,   0.119,  51.000,  51.000,  71.000,   0.000,   0.000,   33,   0.000
16:04:20:801, 10790244498796,   12.046,    5.000,  800,   3.031, 128.967,  35.824,   1.753, 112.457,  31.238, 60,  0,   0.326,   3.829,   1.064,   0.005,   0.429,   0.119,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
16:04:20:909, 10790439751151,   12.155,    4.000, 2700,   2.621, 129.251,  35.903,   1.116, 112.578,  31.272, 61,  0,   0.345,   3.866,   1.074,   0.009,   0.430,   0.119,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:21:018, 10790634709988,   12.263,    9.000, 3800,   4.177, 129.704,  36.029,   2.894, 112.891,  31.359, 60,  0,   0.305,   3.899,   1.083,   0.032,   0.433,   0.120,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.620
16:04:21:128, 10790833488757,   12.373,    6.000,  800,   2.352, 129.964,  36.101,   1.061, 113.008,  31.391, 60,  0,   0.307,   3.933,   1.093,   0.007,   0.434,   0.121,  51.000,  51.000,  71.000,   0.000,   0.000,   35,   0.000
16:04:21:237, 10791029773121,   12.482,    7.000,  800,   1.576, 130.135,  36.149,   0.339, 113.045,  31.401, 60,  0,   0.299,   3.966,   1.102,   0.006,   0.435,   0.121,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:21:345, 10791224791544,   12.591,    7.000,  800,   1.646, 130.314,  36.198,   0.397, 113.088,  31.413, 60,  0,   0.310,   3.999,   1.111,   0.008,   0.436,   0.121,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:21:455, 10791421884378,   12.700,    7.000,  800,   1.829, 130.514,  36.254,   0.370, 113.129,  31.425, 59,  0,   0.303,   4.033,   1.120,   0.011,   0.437,   0.121,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:21:566, 10791622212464,   12.812,    4.000,  800,   1.895, 130.725,  36.312,   0.652, 113.201,  31.445, 59,  0,   0.297,   4.066,   1.129,   0.008,   0.438,   0.122,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:21:676, 10791820209456,   12.922,    6.000,  800,   1.578, 130.898,  36.361,   0.333, 113.238,  31.455, 60,  0,   0.292,   4.098,   1.138,   0.007,   0.439,   0.122,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:21:785, 10792015722458,   13.030,    5.000, 2200,   3.721, 131.303,  36.473,   2.392, 113.498,  31.527, 60,  0,   0.312,   4.132,   1.148,   0.006,   0.439,   0.122,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:21:894, 10792211407927,   13.139,   11.000, 3700,   4.131, 131.752,  36.598,   2.909, 113.814,  31.615, 65,  0,   0.464,   4.182,   1.162,   0.010,   0.440,   0.122,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:22:004, 10792410994836,   13.250,   14.000, 3400,   6.822, 132.508,  36.808,   5.479, 114.422,  31.784, 66,  0,   0.306,   4.216,   1.171,   0.030,   0.444,   0.123,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.504
16:04:22:110, 10792600639289,   13.355,    3.000,  800,   2.415, 132.763,  36.879,   1.102, 114.538,  31.816, 60,  0,   0.333,   4.251,   1.181,   0.012,   0.445,   0.124,  51.000,  51.000,  71.000,   0.000,   0.000,   34,   2.018
16:04:22:218, 10792796005864,   13.464,    4.000,  800,   2.262, 133.008,  36.947,   1.007, 114.647,  31.846, 59,  0,   0.273,   4.281,   1.189,   0.007,   0.446,   0.124,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:22:327, 10792991903561,   13.572,    7.000,  800,   1.623, 133.185,  36.996,   0.394, 114.690,  31.858, 59,  0,   0.302,   4.314,   1.198,   0.008,   0.447,   0.124,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:22:435, 10793187681127,   13.681,   12.000,  800,   1.883, 133.390,  37.053,   0.617, 114.757,  31.877, 60,  0,   0.338,   4.350,   1.208,   0.007,   0.447,   0.124,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:22:545, 10793383357455,   13.790,   18.000, 2000,   3.607, 133.782,  37.162,   2.151, 114.991,  31.942, 60,  0,   0.481,   4.403,   1.223,   0.107,   0.459,   0.128,  51.000,  51.000,  71.000,   0.000,   0.000,   14,   2.350
16:04:22:652, 10793577030109,   13.898,    8.000, 2600,   5.514, 134.375,  37.326,   4.091, 115.431,  32.064, 60,  0,   0.416,   4.447,   1.235,   0.011,   0.460,   0.128,  51.000,  51.000,  71.000,   0.000,   0.000,   72,   0.000
16:04:22:761, 10793773113174,   14.006,   11.000, 3000,   3.247, 134.729,  37.425,   1.880, 115.636,  32.121, 63,  0,   0.425,   4.494,   1.248,   0.011,   0.461,   0.128,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:22:870, 10793970030330,   14.116,   10.000,  800,   2.772, 135.032,  37.509,   1.396, 115.788,  32.163, 60,  0,   0.421,   4.540,   1.261,   0.007,   0.462,   0.128,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
16:04:23:008, 10794217006090,   14.253,   16.000, 3400,   3.783, 135.551,  37.653,   2.300, 116.104,  32.251, 63,  0,   0.476,   4.605,   1.279,   0.050,   0.469,   0.130,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.219
16:04:23:089, 10794362525673,   14.334,    4.000, 2800,   4.420, 135.908,  37.752,   2.898, 116.338,  32.316, 60,  0,   0.498,   4.645,   1.290,   0.030,   0.472,   0.131,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.785
16:04:23:198, 10794558556897,   14.443,    7.000, 3500,   3.599, 136.300,  37.861,   2.327, 116.592,  32.387, 60,  0,   0.342,   4.683,   1.301,   0.013,   0.473,   0.131,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.185
16:04:23:306, 10794754662705,   14.552,    9.000,  800,   2.305, 136.551,  37.931,   1.000, 116.701,  32.417, 60,  0,   0.374,   4.723,   1.312,   0.017,   0.475,   0.132,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.122
16:04:23:416, 10794951727260,   14.661,    8.000,  800,   1.729, 136.741,  37.984,   0.455, 116.751,  32.431, 59,  0,   0.336,   4.760,   1.322,   0.012,   0.476,   0.132,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.126
16:04:23:524, 10795147336457,   14.770,    7.000,  800,   1.650, 136.920,  38.033,   0.404, 116.794,  32.443, 59,  0,   0.303,   4.793,   1.331,   0.004,   0.477,   0.132,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
16:04:23:633, 10795343080308,   14.879,   22.000, 3700,   9.958, 138.003,  38.334,   7.882, 117.652,  32.681, 62,  0,   0.759,   4.876,   1.354,   0.345,   0.514,   0.143,  51.000,  51.000,  71.000,   0.000,   0.000,   47,   8.619
16:04:23:743, 10795540527960,   14.988,    9.000, 2800,   7.078, 138.779,  38.550,   5.235, 118.226,  32.841, 61,  0,   0.675,   4.950,   1.375,   0.331,   0.550,   0.153,  51.000,  51.000,  71.000,   0.000,   0.000,   82,  13.740
16:04:23:762, 10795574431532,   15.007,   14.000, 2800,   7.032, 138.912,  38.587,   4.994, 118.320,  32.867, 62,  0,   0.755,   4.964,   1.379,   0.373,   0.557,   0.155,  51.000,  51.000,  71.000,   0.000,   0.000,  105,  17.662

Total Elapsed Time (sec) = 15.007179
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 138.911743
Cumulative Processor Energy_0 (mWh) = 38.586595
Average Processor Power_0 (Watt) = 9.256353

Cumulative IA Energy_0 (Joules) = 118.319885
Cumulative IA Energy_0 (mWh) = 32.866635
Average IA Power_0 (Watt) = 7.884219

Cumulative DRAM Energy_0 (Joules) = 4.963989
Cumulative DRAM Energy_0 (mWh) = 1.378886
Average DRAM Power_0 (Watt) = 0.330774

Cumulative GT Energy_0 (Joules) = 0.557373
Cumulative GT Energy_0 (mWh) = 0.154826
Average GT Power_0 (Watt) = 0.037140
