System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:30:39:696, 357134049113031,   11.522,   15.000, 3700,  16.339, 128.506,  35.696,  14.735, 111.367,  30.935, 86,  0,   0.204,   2.817,   0.783,   0.186,   2.176,   0.604,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:39:804, 357134244733907,   11.630,   12.000, 3700,  14.925, 130.128,  36.147,  13.614, 112.847,  31.346, 92,  0,   0.166,   2.835,   0.788,   0.188,   2.196,   0.610,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:39:915, 357134443421236,   11.741,   12.000, 3700,  14.869, 131.770,  36.603,  13.389, 114.325,  31.757, 88,  0,   0.159,   2.853,   0.792,   0.191,   2.217,   0.616,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:40:024, 357134640002001,   11.850,   13.000, 3700,  15.438, 133.456,  37.071,  14.032, 115.857,  32.183, 95,  0,   0.183,   2.873,   0.798,   0.189,   2.238,   0.622,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:40:132, 357134835291668,   11.958,   13.000, 3700,  15.211, 135.106,  37.529,  13.671, 117.341,  32.595, 85,  0,   0.178,   2.892,   0.803,   0.190,   2.259,   0.627,  51.000,  51.000,  71.000,   0.000,   0.000,  141,   0.000
13:30:40:242, 357135031793919,   12.067,   13.000, 3700,  15.026, 136.746,  37.985,  13.486, 118.813,  33.004, 87,  0,   0.174,   2.911,   0.809,   0.189,   2.279,   0.633,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:40:352, 357135230488258,   12.178,   12.000, 3700,  15.024, 138.405,  38.446,  13.672, 120.322,  33.423, 92,  0,   0.169,   2.930,   0.814,   0.189,   2.300,   0.639,  51.000,  51.000,  71.000,   0.000,   0.000,  150,   0.000
13:30:40:460, 357135425471184,   12.286,   12.000, 3700,  15.258, 140.057,  38.905,  13.678, 121.804,  33.834, 93,  0,   0.163,   2.948,   0.819,   0.190,   2.321,   0.645,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:40:568, 357135618493835,   12.393,   21.000, 3700,  19.092, 142.105,  39.474,  17.295, 123.658,  34.350, 97,  0,   0.260,   2.975,   0.827,   0.215,   2.344,   0.651,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.579
13:30:40:677, 357135815551373,   12.503,   12.000, 3700,  14.836, 143.729,  39.925,  13.465, 125.132,  34.759, 97,  0,   0.152,   2.992,   0.831,   0.197,   2.365,   0.657,  51.000,  51.000,  71.000,   0.000,   0.000,  152,   0.000
13:30:40:786, 357136012389930,   12.612,   12.000, 3700,  14.980, 145.367,  40.380,  13.629, 126.623,  35.173, 97,  0,   0.165,   3.010,   0.836,   0.191,   2.386,   0.663,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:40:896, 357136209145416,   12.722,   12.000, 3700,  14.960, 147.002,  40.834,  13.459, 128.094,  35.582, 95,  0,   0.154,   3.027,   0.841,   0.193,   2.407,   0.669,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:41:004, 357136404907641,   12.830,   12.000, 3700,  15.047, 148.639,  41.289,  13.736, 129.588,  35.997, 97,  0,   0.152,   3.043,   0.845,   0.194,   2.429,   0.675,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:41:113, 357136599754683,   12.939,   13.000, 3700,  15.624, 150.330,  41.758,  14.075, 131.111,  36.420, 97,  0,   0.219,   3.067,   0.852,   0.194,   2.450,   0.680,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:41:222, 357136796376248,   13.048,   12.000, 3700,  15.063, 151.975,  42.215,  13.661, 132.604,  36.834, 97,  0,   0.165,   3.085,   0.857,   0.195,   2.471,   0.686,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:41:331, 357136993277563,   13.157,   13.000, 3900,  15.382, 153.658,  42.683,  13.979, 134.133,  37.259, 84,  0,   0.223,   3.109,   0.864,   0.193,   2.492,   0.692,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:41:440, 357137189799665,   13.266,   12.000, 3800,  15.354, 155.334,  43.148,  13.640, 135.622,  37.673, 97,  0,   0.163,   3.127,   0.869,   0.198,   2.514,   0.698,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:41:550, 357137386786412,   13.376,   16.000, 3700,  16.407, 157.130,  43.647,  14.994, 137.263,  38.129, 86,  0,   0.214,   3.151,   0.875,   0.212,   2.537,   0.705,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.563
13:30:41:659, 357137583180693,   13.485,   13.000, 3700,  15.509, 158.822,  44.117,  14.128, 138.804,  38.557, 87,  0,   0.189,   3.171,   0.881,   0.195,   2.558,   0.711,  51.000,  51.000,  71.000,   0.000,   0.000,  141,   0.000
13:30:41:768, 357137780310740,   13.594,   12.000, 3700,  15.035, 160.469,  44.575,  13.531, 140.286,  38.968, 88,  0,   0.169,   3.190,   0.886,   0.190,   2.579,   0.716,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:41:880, 357137980414190,   13.706,   12.000, 3700,  14.930, 162.128,  45.036,  13.545, 141.792,  39.387, 95,  0,   0.158,   3.207,   0.891,   0.191,   2.600,   0.722,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:41:989, 357138176443220,   13.815,   13.000, 3700,  15.194, 163.783,  45.495,  13.715, 143.286,  39.802, 97,  0,   0.180,   3.227,   0.896,   0.198,   2.622,   0.728,  51.000,  51.000,  71.000,   0.000,   0.000,  131,   0.000
13:30:42:096, 357138369842334,   13.922,   12.000, 3700,  14.711, 165.364,  45.934,  13.373, 144.722,  40.201, 87,  0,   0.152,   3.243,   0.901,   0.194,   2.642,   0.734,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:42:204, 357138565295997,   14.031,   13.000, 3700,  15.445, 167.041,  46.400,  13.951, 146.237,  40.621, 91,  0,   0.182,   3.263,   0.906,   0.190,   2.663,   0.740,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:42:313, 357138760926798,   14.139,   14.000, 3700,  15.442, 168.719,  46.866,  14.136, 147.774,  41.048, 86,  0,   0.189,   3.283,   0.912,   0.188,   2.684,   0.745,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:42:423, 357138957698990,   14.249,   12.000, 3800,  14.969, 170.355,  47.321,  13.447, 149.244,  41.457, 89,  0,   0.161,   3.301,   0.917,   0.190,   2.704,   0.751,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:42:533, 357139156182202,   14.359,   21.000, 3700,  17.388, 172.273,  47.854,  16.023, 151.010,  41.947, 92,  0,   0.216,   3.325,   0.924,   0.209,   2.727,   0.758,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.530
13:30:42:642, 357139352941815,   14.468,   14.000, 3700,  16.378, 174.063,  48.351,  14.956, 152.645,  42.401, 91,  0,   0.171,   3.344,   0.929,   0.200,   2.749,   0.764,  51.000,  51.000,  71.000,   0.000,   0.000,  147,   0.000
13:30:42:751, 357139549529331,   14.577,   12.000, 3700,  15.324, 175.737,  48.816,  13.804, 154.153,  42.820, 98,  0,   0.157,   3.361,   0.934,   0.198,   2.771,   0.770,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:42:862, 357139748028016,   14.688,   12.000, 3700,  15.115, 177.404,  49.279,  13.729, 155.667,  43.241, 97,  0,   0.157,   3.378,   0.938,   0.198,   2.793,   0.776,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:42:971, 357139944844910,   14.797,   12.000, 3700,  15.123, 179.057,  49.738,  13.584, 157.152,  43.653, 87,  0,   0.160,   3.396,   0.943,   0.194,   2.814,   0.782,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:43:079, 357140139199371,   14.905,   12.000, 3700,  14.936, 180.670,  50.186,  13.486, 158.608,  44.058, 87,  0,   0.153,   3.412,   0.948,   0.187,   2.834,   0.787,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:43:188, 357140335987022,   15.014,   13.000, 3700,  15.595, 182.375,  50.660,  14.012, 160.140,  44.483, 89,  0,   0.180,   3.432,   0.953,   0.191,   2.855,   0.793,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:43:298, 357140532587167,   15.123,   12.000, 3700,  15.173, 184.032,  51.120,  13.638, 161.630,  44.897, 93,  0,   0.161,   3.449,   0.958,   0.189,   2.875,   0.799,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:43:406, 357140727013014,   15.232,   12.000, 3800,  14.992, 185.651,  51.570,  13.564, 163.095,  45.304, 89,  0,   0.163,   3.467,   0.963,   0.193,   2.896,   0.805,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:43:514, 357140922021969,   15.340,   19.000, 3800,  16.497, 187.439,  52.066,  15.098, 164.731,  45.758, 90,  0,   0.207,   3.489,   0.969,   0.205,   2.919,   0.811,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.530
13:30:43:623, 357141118700794,   15.449,   13.000, 3700,  15.644, 189.148,  52.541,  14.244, 166.287,  46.191, 96,  0,   0.183,   3.509,   0.975,   0.192,   2.940,   0.817,  51.000,  51.000,  71.000,   0.000,   0.000,  170,   0.000
13:30:43:732, 357141315159323,   15.558,   12.000, 3700,  15.383, 190.827,  53.008,  13.983, 167.813,  46.615, 84,  0,   0.173,   3.528,   0.980,   0.201,   2.961,   0.823,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:43:843, 357141513519028,   15.668,   12.000, 3700,  14.854, 192.464,  53.462,  13.327, 169.282,  47.023, 85,  0,   0.155,   3.545,   0.985,   0.191,   2.982,   0.828,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:43:952, 357141710062686,   15.778,   12.000, 3700,  15.392, 194.145,  53.929,  13.991, 170.809,  47.447, 97,  0,   0.164,   3.563,   0.990,   0.197,   3.004,   0.834,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:44:061, 357141906074167,   15.887,   12.000, 3700,  14.951, 195.773,  54.381,  13.504, 172.280,  47.856, 93,  0,   0.152,   3.580,   0.994,   0.198,   3.026,   0.840,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:44:169, 357142101125581,   15.995,   12.000, 3700,  14.935, 197.391,  54.831,  13.577, 173.751,  48.264, 85,  0,   0.160,   3.597,   0.999,   0.193,   3.047,   0.846,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:44:278, 357142298155649,   16.104,   18.000, 3700,  16.659, 199.215,  55.337,  15.205, 175.415,  48.727, 88,  0,   0.291,   3.629,   1.008,   0.195,   3.068,   0.852,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:44:388, 357142494838138,   16.214,   12.000, 3800,  15.152, 200.870,  55.797,  13.641, 176.906,  49.141, 93,  0,   0.161,   3.647,   1.013,   0.191,   3.089,   0.858,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:44:496, 357142689837813,   16.322,   22.000, 3700,  16.446, 202.652,  56.292,  15.041, 178.535,  49.593, 86,  0,   0.205,   3.669,   1.019,   0.208,   3.111,   0.864,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.390
13:30:44:605, 357142885993337,   16.431,   16.000, 3700,  17.053, 204.510,  56.808,  15.600, 180.235,  50.065, 85,  0,   0.195,   3.690,   1.025,   0.199,   3.133,   0.870,  51.000,  51.000,  71.000,   0.000,   0.000,   54,   3.700
13:30:44:714, 357143082648286,   16.540,   11.000, 3700,  14.796, 206.127,  57.257,  13.416, 181.701,  50.473, 89,  0,   0.153,   3.707,   1.030,   0.192,   3.154,   0.876,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:44:825, 357143281353776,   16.651,   12.000, 3800,  15.151, 207.799,  57.722,  13.648, 183.208,  50.891, 89,  0,   0.173,   3.726,   1.035,   0.192,   3.175,   0.882,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:44:934, 357143477819272,   16.760,   12.000, 3700,  14.985, 209.435,  58.176,  13.578, 184.690,  51.303, 97,  0,   0.153,   3.742,   1.040,   0.196,   3.196,   0.888,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:45:043, 357143674378339,   16.869,   12.000, 3700,  14.923, 211.064,  58.629,  13.502, 186.164,  51.712, 91,  0,   0.161,   3.760,   1.044,   0.196,   3.218,   0.894,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:45:167, 357143897921065,   16.993,   12.000, 3700,  15.059, 212.935,  59.149,  13.612, 187.855,  52.182, 91,  0,   0.161,   3.780,   1.050,   0.187,   3.241,   0.900,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:45:275, 357144091352692,   17.101,   13.000, 3700,  15.568, 214.608,  59.613,  13.910, 189.349,  52.597, 87,  0,   0.186,   3.800,   1.056,   0.187,   3.261,   0.906,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:45:383, 357144286123755,   17.209,   13.000, 3700,  15.046, 216.236,  60.065,  13.666, 190.828,  53.008, 88,  0,   0.167,   3.818,   1.061,   0.192,   3.282,   0.912,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:45:514, 357144522112350,   17.340,   25.000, 3800,  16.493, 218.398,  60.666,  15.054, 192.802,  53.556, 85,  0,   0.188,   3.843,   1.067,   0.211,   3.310,   0.919,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.370
13:30:45:600, 357144677844993,   17.426,   13.000, 3700,  15.257, 219.718,  61.033,  13.682, 193.986,  53.885, 89,  0,   0.195,   3.860,   1.072,   0.205,   3.327,   0.924,  51.000,  51.000,  71.000,   0.000,   0.000,   27,   3.183
13:30:45:711, 357144877182466,   17.537,   13.000, 3700,  15.288, 221.411,  61.503,  13.918, 195.527,  54.313, 97,  0,   0.168,   3.878,   1.077,   0.202,   3.350,   0.930,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:45:821, 357145075095833,   17.647,   12.000, 3700,  15.326, 223.096,  61.971,  13.872, 197.052,  54.737, 85,  0,   0.170,   3.897,   1.082,   0.198,   3.372,   0.937,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:45:929, 357145269788174,   17.755,   12.000, 3700,  14.921, 224.710,  62.419,  13.484, 198.511,  55.142, 97,  0,   0.156,   3.914,   1.087,   0.204,   3.394,   0.943,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:46:040, 357145468569856,   17.866,   12.000, 3700,  15.197, 226.388,  62.886,  13.688, 200.022,  55.562, 87,  0,   0.165,   3.932,   1.092,   0.199,   3.416,   0.949,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:46:148, 357145663266151,   17.974,   12.000, 3700,  15.026, 228.014,  63.337,  13.596, 201.493,  55.970, 97,  0,   0.157,   3.949,   1.097,   0.200,   3.437,   0.955,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:46:256, 357145858230886,   18.082,   13.000, 3700,  15.379, 229.679,  63.800,  13.951, 203.004,  56.390, 83,  0,   0.176,   3.968,   1.102,   0.210,   3.460,   0.961,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:46:367, 357146057104221,   18.193,   15.000, 3700,  17.194, 231.579,  64.327,  15.665, 204.735,  56.871, 89,  0,   0.202,   3.990,   1.108,   0.202,   3.482,   0.967,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:46:476, 357146253517186,   18.302,   12.000, 3700,  15.582, 233.279,  64.800,  13.926, 206.254,  57.293, 97,  0,   0.160,   4.008,   1.113,   0.197,   3.504,   0.973,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:46:585, 357146450281155,   18.411,   16.000, 3700,  16.791, 235.115,  65.310,  15.275, 207.924,  57.757, 97,  0,   0.269,   4.037,   1.121,   0.223,   3.528,   0.980,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.532
13:30:46:695, 357146647156788,   18.520,   16.000, 3700,  17.676, 237.048,  65.847,  15.938, 209.667,  58.241, 90,  0,   0.167,   4.056,   1.127,   0.202,   3.550,   0.986,  51.000,  51.000,  71.000,   0.000,   0.000,  143,   0.000
13:30:46:803, 357146841960847,   18.629,   12.000, 3700,  15.326, 238.707,  66.307,  13.878, 211.169,  58.658, 97,  0,   0.207,   4.078,   1.133,   0.206,   3.573,   0.992,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:46:912, 357147038169587,   18.738,   15.000, 3700,  15.821, 240.431,  66.786,  14.299, 212.728,  59.091, 89,  0,   0.226,   4.103,   1.140,   0.204,   3.595,   0.999,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:47:021, 357147235116704,   18.847,   12.000, 3700,  15.013, 242.074,  67.243,  13.619, 214.218,  59.505, 84,  0,   0.157,   4.120,   1.144,   0.200,   3.617,   1.005,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:47:130, 357147431620733,   18.956,   12.000, 3700,  14.980, 243.709,  67.697,  13.543, 215.697,  59.916, 89,  0,   0.158,   4.137,   1.149,   0.192,   3.638,   1.010,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:47:241, 357147630119774,   19.067,   13.000, 3700,  15.676, 245.438,  68.177,  13.974, 217.238,  60.344, 85,  0,   0.170,   4.156,   1.154,   0.199,   3.659,   1.017,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:47:350, 357147826623219,   19.176,   12.000, 3700,  15.336, 247.112,  68.642,  13.848, 218.749,  60.764, 97,  0,   0.161,   4.173,   1.159,   0.198,   3.681,   1.023,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:47:460, 357148025365486,   19.286,   12.000, 3700,  15.011, 248.770,  69.103,  13.623, 220.253,  61.182, 89,  0,   0.170,   4.192,   1.164,   0.199,   3.703,   1.029,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:47:569, 357148220286372,   19.394,   15.000, 3800,  16.651, 250.573,  69.604,  15.071, 221.885,  61.635, 89,  0,   0.215,   4.215,   1.171,   0.214,   3.726,   1.035,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.591
13:30:47:679, 357148418801814,   19.505,   13.000, 3700,  15.671, 252.301,  70.084,  14.231, 223.455,  62.071, 98,  0,   0.180,   4.235,   1.176,   0.199,   3.748,   1.041,  51.000,  51.000,  71.000,   0.000,   0.000,  162,   0.000
13:30:47:788, 357148615578304,   19.614,   12.000, 3700,  15.092, 253.951,  70.542,  13.697, 224.952,  62.487, 97,  0,   0.154,   4.252,   1.181,   0.204,   3.770,   1.047,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:47:897, 357148810802903,   19.723,   11.000, 3700,  15.045, 255.583,  70.995,  13.507, 226.417,  62.894, 93,  0,   0.156,   4.269,   1.186,   0.200,   3.792,   1.053,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:48:006, 357149007683319,   19.832,   13.000, 3700,  15.579, 257.287,  71.468,  13.967, 227.945,  63.318, 83,  0,   0.176,   4.288,   1.191,   0.194,   3.813,   1.059,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:48:115, 357149203632523,   19.941,   12.000, 3700,  15.272, 258.949,  71.930,  13.805, 229.448,  63.736, 85,  0,   0.159,   4.306,   1.196,   0.200,   3.835,   1.065,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:48:223, 357149398347881,   20.049,   13.000, 3700,  15.440, 260.619,  72.394,  14.023, 230.965,  64.157, 97,  0,   0.161,   4.323,   1.201,   0.203,   3.857,   1.071,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:48:333, 357149596836589,   20.159,   14.000, 3700,  16.241, 262.410,  72.892,  14.791, 232.596,  64.610, 96,  0,   0.261,   4.352,   1.209,   0.211,   3.880,   1.078,  51.000,  51.000,  71.000,   0.000,   0.000,  144,   0.000
13:30:48:443, 357149793612331,   20.269,   18.000, 3700,  18.665, 264.451,  73.459,  16.874, 234.440,  65.122, 89,  0,   0.484,   4.405,   1.224,   0.209,   3.903,   1.084,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:48:553, 357149992304942,   20.379,   17.000, 3700,  16.736, 266.298,  73.972,  15.290, 236.128,  65.591, 92,  0,   0.225,   4.430,   1.230,   0.227,   3.928,   1.091,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.535
13:30:48:662, 357150188874486,   20.488,   14.000, 3600,  15.524, 267.993,  74.443,  14.108, 237.669,  66.019, 97,  0,   0.172,   4.448,   1.236,   0.217,   3.952,   1.098,  51.000,  51.000,  71.000,   0.000,   0.000,  142,   0.000
13:30:48:770, 357150383577503,   20.596,   14.000, 3700,  16.340, 269.761,  74.934,  14.558, 239.244,  66.457, 89,  0,   0.163,   4.466,   1.241,   0.208,   3.974,   1.104,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:48:880, 357150580417381,   20.706,   12.000, 3800,  15.321, 271.436,  75.399,  13.790, 240.752,  66.875, 92,  0,   0.159,   4.483,   1.245,   0.200,   3.996,   1.110,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:48:988, 357150775187745,   20.814,   12.000, 3700,  15.205, 273.082,  75.856,  13.742, 242.239,  67.289, 98,  0,   0.162,   4.501,   1.250,   0.213,   4.019,   1.116,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:49:099, 357150975960009,   20.925,   12.000, 3700,  14.927, 274.747,  76.318,  13.531, 243.748,  67.708, 89,  0,   0.161,   4.519,   1.255,   0.201,   4.042,   1.123,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:49:209, 357151172739709,   21.035,   12.000, 3700,  15.111, 276.399,  76.777,  13.607, 245.235,  68.121, 97,  0,   0.158,   4.536,   1.260,   0.209,   4.064,   1.129,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:49:318, 357151368570365,   21.143,   14.000, 3700,  15.640, 278.100,  77.250,  14.109, 246.770,  68.547, 84,  0,   0.187,   4.557,   1.266,   0.208,   4.087,   1.135,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:49:427, 357151565408917,   21.253,   12.000, 3700,  15.173, 279.759,  77.711,  13.787, 248.278,  68.966, 93,  0,   0.164,   4.574,   1.271,   0.199,   4.109,   1.141,  51.000,  51.000,  71.000,   0.000,   0.000,    0,   0.000
13:30:49:536, 357151762315993,   21.362,   26.000, 3700,  18.066, 281.736,  78.260,  16.540, 250.087,  69.469, 86,  0,   0.314,   4.609,   1.280,   0.219,   4.133,   1.148,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.015
13:30:49:645, 357151957142493,   21.470,   12.000, 3700,  15.195, 283.380,  78.717,  13.609, 251.560,  69.878, 89,  0,   0.167,   4.627,   1.285,   0.201,   4.154,   1.154,  51.000,  51.000,  71.000,   0.000,   0.000,  151,   0.000
13:30:49:754, 357152153972543,   21.580,   13.000, 3700,  15.509, 285.076,  79.188,  14.076, 253.100,  70.305, 89,  0,   0.179,   4.646,   1.291,   0.198,   4.176,   1.160,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:49:864, 357152352662553,   21.690,   12.000, 3700,  15.155, 286.749,  79.653,  13.748, 254.617,  70.727, 89,  0,   0.161,   4.664,   1.296,   0.204,   4.199,   1.166,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:49:973, 357152547646602,   21.799,   13.000, 3800,  15.596, 288.438,  80.122,  14.027, 256.137,  71.149, 82,  0,   0.174,   4.683,   1.301,   0.208,   4.221,   1.173,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:50:082, 357152744326936,   21.908,   13.000, 3700,  15.163, 290.095,  80.582,  13.743, 257.638,  71.566, 88,  0,   0.177,   4.702,   1.306,   0.203,   4.243,   1.179,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:50:190, 357152939283254,   22.016,   12.000, 3700,  15.179, 291.739,  81.039,  13.751, 259.128,  71.980, 93,  0,   0.156,   4.719,   1.311,   0.201,   4.265,   1.185,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:50:300, 357153136771681,   22.126,   13.000, 3700,  15.728, 293.465,  81.518,  14.230, 260.689,  72.414, 90,  0,   0.185,   4.740,   1.317,   0.204,   4.287,   1.191,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:50:409, 357153333145781,   22.235,   12.000, 3700,  15.151, 295.118,  81.977,  13.720, 262.186,  72.829, 88,  0,   0.159,   4.757,   1.321,   0.200,   4.309,   1.197,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:50:518, 357153528725512,   22.344,   22.000, 3700,  16.906, 296.955,  82.487,  15.338, 263.852,  73.292, 88,  0,   0.197,   4.778,   1.327,   0.227,   4.334,   1.204,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.381
13:30:50:627, 357153725254056,   22.453,   13.000, 3600,  15.100, 298.604,  82.945,  13.626, 265.340,  73.706, 97,  0,   0.200,   4.800,   1.333,   0.222,   4.358,   1.211,  51.000,  51.000,  71.000,   0.000,   0.000,  316,  56.707
13:30:50:737, 357153924010142,   22.563,   16.000, 3700,  17.432, 300.528,  83.480,  15.798, 267.084,  74.190, 89,  0,   0.176,   4.820,   1.339,   0.212,   4.382,   1.217,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:50:846, 357154120524354,   22.672,   12.000, 3700,  15.402, 302.210,  83.947,  13.739, 268.584,  74.607, 85,  0,   0.164,   4.838,   1.344,   0.208,   4.404,   1.223,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:50:958, 357154320657768,   22.784,   12.000, 3700,  15.200, 303.900,  84.417,  13.615, 270.098,  75.027, 97,  0,   0.158,   4.855,   1.349,   0.211,   4.428,   1.230,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:51:066, 357154515380694,   22.892,   12.000, 3600,  14.580, 305.477,  84.855,  13.143, 271.520,  75.422, 97,  0,   0.152,   4.872,   1.353,   0.222,   4.452,   1.237,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
13:30:51:175, 357154712282957,   23.001,   12.000, 3800,  15.222, 307.142,  85.317,  13.812, 273.031,  75.842, 97,  0,   0.174,   4.891,   1.358,   0.213,   4.475,   1.243,  51.000,  51.000,  71.000,   0.000,   0.000,    1,   0.000
